Order ID,Order Year,Order Month,Order Day,Customer Name,Segment,Country,Region,Category,Sub-Category,Product Name,Ship Mode,Sales,Quantity,Discount,Profit
CA-2014-107398,2014,8,25,Brendan Sweed,Corporate,United States,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Standard Class,2.862,3.0,0.7,-2.2896
CA-2014-107398,2014,8,25,Brendan Sweed,Corporate,United States,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Standard Class,20.856,8.0,0.7,-16.6848
CA-2014-169642,2014,7,27,Barry Blumstein,Corporate,United States,West,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Second Class,276.28,2.0,0.0,0.0
CA-2017-103968,2017,12,1,Max Ludwig,Home Office,United States,West,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",Standard Class,629.64,9.0,0.0,107.0388
CA-2016-147256,2016,10,17,Frank Carlisle,Home Office,United States,Central,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Second Class,449.97,3.0,0.0,220.4853
CA-2016-147256,2016,10,17,Frank Carlisle,Home Office,United States,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Second Class,1927.59,7.0,0.0,751.7601
CA-2016-162159,2016,9,16,Corey Roper,Home Office,United States,South,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",First Class,121.78,2.0,0.0,30.445
CA-2015-111038,2015,12,1,Lindsay Castell,Home Office,United States,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,Standard Class,2676.672,9.0,0.2,267.6672
CA-2014-124723,2014,8,5,Gary Zandusky,Consumer,United States,Central,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Standard Class,489.23,2.0,0.3,41.934
CA-2016-167241,2016,8,15,Bill Donatelli,Consumer,United States,West,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Standard Class,312.03,3.0,0.0,43.6842
CA-2016-167241,2016,8,15,Bill Donatelli,Consumer,United States,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Standard Class,17.94,3.0,0.0,3.0498
CA-2016-167241,2016,8,15,Bill Donatelli,Consumer,United States,West,Technology,Phones,AT&T 841000 Phone,Standard Class,165.6,3.0,0.2,10.35
CA-2016-167241,2016,8,15,Bill Donatelli,Consumer,United States,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Standard Class,37.52,4.0,0.0,18.0096
CA-2015-163237,2015,8,7,Eudokia Martin,Corporate,United States,South,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Second Class,494.97,3.0,0.0,148.491
CA-2015-163237,2015,8,7,Eudokia Martin,Corporate,United States,South,Office Supplies,Labels,Avery 50,Second Class,25.06,2.0,0.0,11.7782
CA-2016-150483,2016,5,31,Beth Paige,Consumer,United States,Central,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",Standard Class,32.064,3.0,0.6,-12.8256
CA-2016-150483,2016,5,31,Beth Paige,Consumer,United States,Central,Office Supplies,Paper,Xerox 1899,Standard Class,18.496,4.0,0.2,6.7048
CA-2016-150483,2016,5,31,Beth Paige,Consumer,United States,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Standard Class,191.079,3.0,0.3,-38.2158
CA-2016-150483,2016,5,31,Beth Paige,Consumer,United States,Central,Office Supplies,Paper,Xerox 212,Standard Class,10.368,2.0,0.2,3.6288
US-2016-126431,2016,7,1,Stephanie Ulpright,Home Office,United States,East,Office Supplies,Labels,Avery 477,Same Day,30.53,1.0,0.0,14.0438
US-2016-126431,2016,7,1,Stephanie Ulpright,Home Office,United States,East,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,Same Day,30.84,3.0,0.0,6.168
US-2016-126431,2016,7,1,Stephanie Ulpright,Home Office,United States,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Same Day,75.06,9.0,0.0,33.777
CA-2016-139934,2016,12,18,Andy Yotov,Corporate,United States,West,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,First Class,66.976,7.0,0.2,6.6976
CA-2015-109603,2015,1,26,Elizabeth Moffitt,Corporate,United States,West,Office Supplies,Paper,Xerox 1991,Standard Class,182.72,8.0,0.0,84.0512
CA-2017-160661,2017,10,28,Sue Ann Reed,Consumer,United States,East,Office Supplies,Labels,Avery 519,Standard Class,21.93,3.0,0.0,10.3071
CA-2017-102610,2017,11,4,Christina Anderson,Consumer,United States,South,Technology,Accessories,Logitech M510 Wireless Mouse,Standard Class,95.976,3.0,0.2,15.5961
CA-2017-102610,2017,11,4,Christina Anderson,Consumer,United States,South,Technology,Phones,iOttie XL Car Mount,Standard Class,143.928,9.0,0.2,-32.3838
CA-2017-102610,2017,11,4,Christina Anderson,Consumer,United States,South,Office Supplies,Binders,Storex Dura Pro Binders,Standard Class,3.564,2.0,0.7,-2.97
CA-2017-102610,2017,11,4,Christina Anderson,Consumer,United States,South,Office Supplies,Labels,Avery 481,Standard Class,4.928,2.0,0.2,1.7248
US-2016-144057,2016,5,9,Cynthia Voltz,Corporate,United States,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Standard Class,856.656,6.0,0.2,107.082
US-2016-144057,2016,5,9,Cynthia Voltz,Corporate,United States,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,Standard Class,13.184,4.0,0.8,-20.4352
US-2016-144057,2016,5,9,Cynthia Voltz,Corporate,United States,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Standard Class,48.784,4.0,0.8,-131.7168
US-2016-144057,2016,5,9,Cynthia Voltz,Corporate,United States,Central,Office Supplies,Paper,Xerox 1911,Standard Class,76.64,2.0,0.2,26.824
US-2016-144057,2016,5,9,Cynthia Voltz,Corporate,United States,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,Standard Class,18.528,6.0,0.8,-27.792
CA-2014-160276,2014,4,2,Anna Häberlin,Corporate,United States,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,Standard Class,177.68,2.0,0.0,46.1968
CA-2014-132983,2014,4,28,David Smith,Corporate,United States,East,Technology,Accessories,Logitech G600 MMO Gaming Mouse,Standard Class,159.98,2.0,0.0,57.5928
CA-2016-145709,2016,10,4,Anna Häberlin,Corporate,United States,South,Technology,Phones,Samsung HM1900 Bluetooth Headset,Standard Class,52.68,3.0,0.2,19.755
CA-2016-145709,2016,10,4,Anna Häberlin,Corporate,United States,South,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,Standard Class,11.568,3.0,0.2,2.6028
CA-2017-133928,2017,6,11,Zuschuss Carroll,Consumer,United States,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Standard Class,4.572,4.0,0.7,-3.81
CA-2016-168032,2016,1,30,David Flashing,Consumer,United States,Central,Technology,Phones,Nokia Lumia 1020,Standard Class,1439.968,4.0,0.2,143.9968
CA-2016-168032,2016,1,30,David Flashing,Consumer,United States,Central,Office Supplies,Binders,Avery Durable Binders,Standard Class,1.728,3.0,0.8,-2.6784
CA-2016-168032,2016,1,30,David Flashing,Consumer,United States,Central,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Standard Class,626.1,3.0,0.5,-538.446
CA-2015-143616,2015,9,27,Saphhira Shifley,Corporate,United States,West,Office Supplies,Art,Newell 334,Second Class,99.2,5.0,0.0,25.792
US-2015-168704,2015,4,13,Frank Preis,Consumer,United States,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Standard Class,609.98,4.0,0.3,-113.282
US-2015-168704,2015,4,13,Frank Preis,Consumer,United States,Central,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Standard Class,211.372,2.0,0.3,-45.294
US-2015-168704,2015,4,13,Frank Preis,Consumer,United States,Central,Technology,Phones,Apple iPhone 5C,Standard Class,239.976,3.0,0.2,17.9982
CA-2017-143252,2017,12,18,Harold Engle,Corporate,United States,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,Standard Class,99.95,5.0,0.0,22.9885
CA-2017-143252,2017,12,18,Harold Engle,Corporate,United States,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",Standard Class,29.34,3.0,0.0,10.8558
CA-2016-102134,2016,3,14,Sibella Parks,Corporate,United States,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,Standard Class,16.74,2.0,0.0,4.3524
CA-2017-130036,2017,8,27,Ben Peterman,Corporate,United States,East,Office Supplies,Paper,Xerox 1981,Same Day,12.672,3.0,0.2,3.96
CA-2017-130036,2017,8,27,Ben Peterman,Corporate,United States,East,Technology,Accessories,Logitech Wireless Headset h800,Same Day,1119.888,14.0,0.2,209.979
CA-2015-134117,2015,12,17,Paul Gonzalez,Consumer,United States,West,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,Second Class,204.85,5.0,0.0,53.261
CA-2015-134117,2015,12,17,Paul Gonzalez,Consumer,United States,West,Technology,Phones,Panasonic KX TS3282W Corded phone,Second Class,135.984,2.0,0.2,16.998
CA-2015-134117,2015,12,17,Paul Gonzalez,Consumer,United States,West,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Second Class,16.4,5.0,0.0,7.052
CA-2015-134117,2015,12,17,Paul Gonzalez,Consumer,United States,West,Office Supplies,Binders,Avery Arch Ring Binders,Second Class,92.96,2.0,0.2,31.374
CA-2014-130918,2014,8,22,Jeremy Pistek,Consumer,United States,South,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,Second Class,7.632,3.0,0.2,-1.8126
CA-2016-159023,2016,11,3,Natalie Webber,Consumer,United States,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,First Class,4.158,7.0,0.7,-3.465
CA-2016-159023,2016,11,3,Natalie Webber,Consumer,United States,West,Technology,Machines,Okidata B401 Printer,First Class,179.991,3.0,0.7,-251.9874
CA-2017-111717,2017,10,10,Scot Wooten,Consumer,United States,Central,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,Standard Class,239.358,3.0,0.3,-47.8716
CA-2014-154592,2014,12,7,Erica Hernandez,Home Office,United States,West,Office Supplies,Paper,Green Bar Computer Printout Paper,First Class,164.88,3.0,0.0,80.7912
CA-2014-128622,2014,11,15,Scott Cohen,Corporate,United States,West,Office Supplies,Supplies,Acme Value Line Scissors,Second Class,10.95,3.0,0.0,3.285
CA-2017-148355,2017,12,24,Nick Crebassa,Corporate,United States,East,Office Supplies,Paper,Xerox 214,Standard Class,19.44,3.0,0.0,9.3312
CA-2017-148355,2017,12,24,Nick Crebassa,Corporate,United States,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Standard Class,12.3,5.0,0.0,6.15
CA-2014-132913,2014,12,24,Adam Shillingsburg,Consumer,United States,West,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,First Class,13.97,1.0,0.0,3.6322
CA-2017-150910,2017,12,22,Jack Lebron,Consumer,United States,South,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Standard Class,934.956,6.0,0.4,-249.3216
CA-2017-150910,2017,12,22,Jack Lebron,Consumer,United States,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,Standard Class,46.864,2.0,0.2,7.6154
CA-2017-150910,2017,12,22,Jack Lebron,Consumer,United States,South,Office Supplies,Storage,Crate-A-Files,Standard Class,26.16,3.0,0.2,1.962
CA-2017-150910,2017,12,22,Jack Lebron,Consumer,United States,South,Office Supplies,Art,Newell 325,Standard Class,23.128,7.0,0.2,2.891
CA-2017-150910,2017,12,22,Jack Lebron,Consumer,United States,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Standard Class,59.24,5.0,0.2,16.291
CA-2014-156790,2014,8,8,Vivek Gonzalez,Consumer,United States,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Second Class,155.456,4.0,0.2,-7.7728
CA-2014-126480,2014,9,20,Henry Goldwyn,Corporate,United States,West,Office Supplies,Paper,Xerox 1900,Standard Class,8.56,2.0,0.0,3.852
CA-2017-105620,2017,12,25,Jennifer Halladay,Consumer,United States,South,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",First Class,21.0,3.0,0.2,5.775
CA-2017-105620,2017,12,25,Jennifer Halladay,Consumer,United States,South,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,First Class,120.0,2.0,0.5,-7.2
CA-2017-150266,2017,11,25,Rose O'Brian,Consumer,United States,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Standard Class,299.96,5.0,0.2,37.495
CA-2017-150266,2017,11,25,Rose O'Brian,Consumer,United States,Central,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Standard Class,67.84,5.0,0.8,-179.776
CA-2017-150266,2017,11,25,Rose O'Brian,Consumer,United States,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Standard Class,853.93,5.0,0.3,-24.398
CA-2017-150266,2017,11,25,Rose O'Brian,Consumer,United States,Central,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Standard Class,18.688,4.0,0.2,3.7376
CA-2016-157280,2016,11,5,Liz Willingham,Consumer,United States,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",First Class,273.96,2.0,0.0,71.2296
CA-2016-157280,2016,11,5,Liz Willingham,Consumer,United States,South,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,First Class,89.97,3.0,0.0,18.8937
CA-2016-157280,2016,11,5,Liz Willingham,Consumer,United States,South,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",First Class,756.8,5.0,0.0,75.68
CA-2017-106691,2017,11,6,Christopher Conant,Consumer,United States,Central,Office Supplies,Binders,Zipper Ring Binder Pockets,Standard Class,1.248,2.0,0.8,-1.9344
CA-2016-134180,2016,11,3,Julie Prescott,Home Office,United States,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Standard Class,72.0,1.0,0.2,14.4
CA-2016-134180,2016,11,3,Julie Prescott,Home Office,United States,East,Furniture,Chairs,Bevis Steel Folding Chairs,Standard Class,470.155,7.0,0.3,-13.433
CA-2014-166730,2014,12,30,Dorothy Dickinson,Consumer,United States,South,Office Supplies,Storage,Tennsco Industrial Shelving,First Class,39.128,1.0,0.2,-8.8038
CA-2017-157469,2017,12,2,Erin Smith,Corporate,United States,East,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Standard Class,19.728,9.0,0.2,1.7262
CA-2017-157469,2017,12,2,Erin Smith,Corporate,United States,East,Technology,Phones,AT&T CL2909,Standard Class,151.188,2.0,0.4,-25.198
CA-2017-122308,2017,3,24,Mark Van Huff,Consumer,United States,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Standard Class,271.764,2.0,0.1,60.392
US-2014-149034,2014,11,19,Ruben Dartt,Consumer,United States,East,Technology,Accessories,Logitech G105 Gaming Keyboard,First Class,47.496,1.0,0.2,-1.1874
CA-2017-159226,2017,4,25,Rob Lucas,Consumer,United States,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Second Class,344.981,7.0,0.15,28.4102
CA-2017-156622,2017,11,23,Jennifer Patt,Corporate,United States,Central,Office Supplies,Paper,Xerox 22,First Class,36.288,7.0,0.2,12.7008
CA-2017-156622,2017,11,23,Jennifer Patt,Corporate,United States,Central,Office Supplies,Paper,Xerox 1942,First Class,78.304,2.0,0.2,29.364
CA-2017-156622,2017,11,23,Jennifer Patt,Corporate,United States,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",First Class,127.785,1.0,0.3,-31.0335
CA-2017-156622,2017,11,23,Jennifer Patt,Corporate,United States,Central,Office Supplies,Binders,Aluminum Screw Posts,First Class,6.104,2.0,0.8,-9.156
CA-2014-119529,2014,11,3,Denise Monton,Corporate,United States,East,Office Supplies,Binders,Avery Durable Binders,Second Class,5.76,2.0,0.0,2.8224
CA-2015-150413,2015,10,19,Cari Schnelling,Consumer,United States,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Second Class,1.72,1.0,0.8,-2.838
CA-2014-108182,2014,2,6,Delfina Latchford,Consumer,United States,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",Second Class,8.952,2.0,0.8,-14.7708
CA-2016-110898,2016,3,6,Lena Cacioppo,Consumer,United States,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Standard Class,2.334,3.0,0.8,-6.3018
CA-2016-110898,2016,3,6,Lena Cacioppo,Consumer,United States,Central,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,Standard Class,1.728,4.0,0.8,-2.7648
CA-2016-110898,2016,3,6,Lena Cacioppo,Consumer,United States,Central,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Standard Class,159.04,5.0,0.6,-194.824
CA-2016-110898,2016,3,6,Lena Cacioppo,Consumer,United States,Central,Furniture,Tables,Bevis Rectangular Conference Tables,Standard Class,145.98,2.0,0.5,-99.2664
CA-2015-123092,2015,12,3,Jack Garza,Consumer,United States,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",Standard Class,77.952,3.0,0.2,12.6672
CA-2015-123092,2015,12,3,Jack Garza,Consumer,United States,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Standard Class,95.97,5.0,0.7,-73.577
CA-2015-123092,2015,12,3,Jack Garza,Consumer,United States,South,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Standard Class,105.584,2.0,0.2,9.2386
CA-2015-123092,2015,12,3,Jack Garza,Consumer,United States,South,Office Supplies,Art,Newell 312,Standard Class,9.344,2.0,0.2,1.168
US-2015-128587,2015,12,24,Harry Marie,Corporate,United States,Central,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Standard Class,9.68,2.0,0.0,3.7752
US-2015-128587,2015,12,24,Harry Marie,Corporate,United States,Central,Technology,Copiers,Canon PC1060 Personal Laser Copier,Standard Class,4899.93,7.0,0.0,2302.9671
US-2017-139577,2017,10,1,Tanja Norvell,Home Office,United States,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Standard Class,104.75,5.0,0.0,21.9975
CA-2017-159100,2017,10,16,Victoria Pisteka,Corporate,United States,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Standard Class,18.528,2.0,0.2,4.4004
CA-2017-159100,2017,10,16,Victoria Pisteka,Corporate,United States,South,Furniture,Tables,Balt Solid Wood Round Tables,Standard Class,1875.258,7.0,0.4,-968.8833
CA-2014-109043,2014,8,15,Christine Sundaresam,Consumer,United States,South,Office Supplies,Paper,Xerox 1955,First Class,91.36,5.0,0.2,29.692
CA-2014-109043,2014,8,15,Christine Sundaresam,Consumer,United States,South,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,First Class,152.24,5.0,0.2,17.127
US-2017-116491,2017,11,11,Patrick Gardner,Consumer,United States,Central,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,First Class,35.184,2.0,0.2,12.3144
CA-2017-122763,2017,3,20,Harry Greene,Consumer,United States,Central,Office Supplies,Paper,Easy-staple paper,Same Day,56.704,2.0,0.2,19.1376
CA-2017-122763,2017,3,20,Harry Greene,Consumer,United States,Central,Office Supplies,Paper,Xerox 1916,Same Day,274.064,7.0,0.2,102.774
CA-2017-137785,2017,5,13,Mick Hernandez,Home Office,United States,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Standard Class,458.43,5.0,0.3,-124.431
CA-2014-133389,2014,6,22,Toby Braunhardt,Consumer,United States,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,Same Day,8.226,3.0,0.7,-6.0324
CA-2014-103807,2014,12,2,Elizabeth Moffitt,Corporate,United States,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,Standard Class,5.95,1.0,0.0,0.833
CA-2014-103807,2014,12,2,Elizabeth Moffitt,Corporate,United States,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Standard Class,15.24,3.0,0.0,7.1628
CA-2015-102855,2015,4,5,Jennifer Ferguson,Consumer,United States,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Same Day,239.94,6.0,0.0,26.3934
CA-2015-102855,2015,4,5,Jennifer Ferguson,Consumer,United States,West,Office Supplies,Art,Dixon Ticonderoga Pencils,Same Day,23.84,8.0,0.0,6.4368
CA-2017-107825,2017,11,18,Nona Balk,Corporate,United States,Central,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Same Day,92.52,6.0,0.0,24.9804
CA-2017-107825,2017,11,18,Nona Balk,Corporate,United States,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",Same Day,37.76,1.0,0.0,10.5728
CA-2017-107825,2017,11,18,Nona Balk,Corporate,United States,Central,Office Supplies,Labels,Avery 487,Same Day,7.38,2.0,0.0,3.4686
CA-2017-107825,2017,11,18,Nona Balk,Corporate,United States,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Same Day,5.82,2.0,0.0,2.7354
CA-2017-106047,2017,7,12,Cari Schnelling,Consumer,United States,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Standard Class,3.816,1.0,0.2,1.1925
CA-2017-127803,2017,5,19,Neil Ducich,Corporate,United States,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,Standard Class,26.16,4.0,0.0,12.8184
CA-2015-137071,2015,12,20,Emily Ducich,Home Office,United States,Central,Technology,Accessories,Hypercom P1300 Pinpad,First Class,100.8,2.0,0.2,21.42
CA-2016-121447,2016,2,21,Erin Ashbrook,Corporate,United States,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",First Class,135.8,7.0,0.0,66.542
CA-2017-143084,2017,3,18,Barry Pond,Corporate,United States,West,Office Supplies,Art,Prang Drawing Pencil Set,Standard Class,13.9,5.0,0.0,3.753
CA-2017-143084,2017,3,18,Barry Pond,Corporate,United States,West,Office Supplies,Envelopes,Peel & Seel Envelopes,Standard Class,19.4,5.0,0.0,9.312
CA-2016-131639,2016,12,17,Noel Staavos,Corporate,United States,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Standard Class,13.488,2.0,0.2,4.3836
CA-2016-131639,2016,12,17,Noel Staavos,Corporate,United States,West,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",Standard Class,11.416,1.0,0.2,3.8529
CA-2016-161361,2016,3,26,Mark Van Huff,Consumer,United States,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Second Class,17.64,3.0,0.0,8.6436
CA-2016-161361,2016,3,26,Mark Van Huff,Consumer,United States,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",Second Class,17.04,3.0,0.2,5.538
CA-2014-100706,2014,12,16,Laurel Elliston,Consumer,United States,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,Second Class,99.98,2.0,0.0,7.9984
CA-2014-100706,2014,12,16,Laurel Elliston,Consumer,United States,South,Furniture,Furnishings,Ultra Door Push Plate,Second Class,29.46,6.0,0.0,9.7218
CA-2015-129525,2015,11,15,Victoria Pisteka,Corporate,United States,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Standard Class,166.92,13.0,0.7,-116.844
US-2016-141880,2016,8,22,Tony Chapman,Home Office,United States,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,First Class,98.328,3.0,0.2,9.8328
CA-2015-165799,2015,6,29,Sheri Gordon,Consumer,United States,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,First Class,117.882,1.0,0.1,1.3098
CA-2016-102127,2016,6,26,Victoria Pisteka,Corporate,United States,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Standard Class,20.97,3.0,0.0,9.0171
CA-2016-102127,2016,6,26,Victoria Pisteka,Corporate,United States,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Standard Class,139.96,4.0,0.0,9.7972
CA-2016-102127,2016,6,26,Victoria Pisteka,Corporate,United States,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Standard Class,37.74,3.0,0.0,12.8316
US-2016-152415,2016,9,17,Patrick O'Donnell,Consumer,United States,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Standard Class,14.82,3.0,0.0,6.2244
US-2016-152415,2016,9,17,Patrick O'Donnell,Consumer,United States,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Standard Class,191.82,3.0,0.0,61.3824
CA-2014-138198,2014,7,18,Jack Lebron,Consumer,United States,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Standard Class,13.904,2.0,0.2,4.5188
CA-2017-128041,2017,9,1,Rick Wilson,Corporate,United States,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Same Day,314.6,4.0,0.0,103.818
CA-2017-128041,2017,9,1,Rick Wilson,Corporate,United States,West,Furniture,Tables,KI Conference Tables,Same Day,283.56,4.0,0.0,45.3696
CA-2017-105823,2017,6,22,Rick Bensley,Home Office,United States,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Standard Class,487.96,2.0,0.0,146.388
CA-2014-152268,2014,9,2,Sanjit Chand,Consumer,United States,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Standard Class,1793.98,2.0,0.0,843.1706
CA-2015-148873,2015,10,1,Eric Murdock,Consumer,United States,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Standard Class,2.992,4.0,0.8,-4.488
CA-2015-148873,2015,10,1,Eric Murdock,Consumer,United States,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Standard Class,108.768,4.0,0.2,2.7192
CA-2015-166492,2015,4,7,Resi Pölking,Consumer,United States,East,Office Supplies,Paper,Xerox 192,First Class,25.92,4.0,0.0,12.4416
CA-2015-166492,2015,4,7,Resi Pölking,Consumer,United States,East,Office Supplies,Storage,X-Rack File for Hanging Folders,First Class,22.58,2.0,0.0,5.8708
CA-2017-157420,2017,11,21,Henia Zydlo,Consumer,United States,Central,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Same Day,55.176,3.0,0.2,-12.4146
CA-2016-117121,2016,12,17,Adrian Barton,Consumer,United States,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Standard Class,9892.74,13.0,0.0,4946.37
